"","respID","sys_StartTime","sys_EndTime","Time Taken","sys_SumPageTimes","sys_StartTimeStamp","sys_EndTimeStamp","sys_DataSource","sys_RespStatus","sys_RespRemoved","sys_DispositionCode","completion_status","sys_UserJavaScript","sys_UserAgent","sys_OperatingSystem","sys_Browser","sys_ScreenWidth","sys_CAPIDeviceID","PROLIFICPID","PID","AC1_1","AC1_2","AC1_3","AC1_4","AC1","AC2","AC3","AC4","Fixed_Task_Response","Choice1","Choice2","Choice3","Choice4","Choice5","Choice6","Choice7","Choice8","Choice9","Choice10","Choice11","Choice12","Choice13","Choice14","Choice15","Source_Imp","Expense_Imp","Benefit_Imp","Effort_Imp","Carbon_imp","Envt_r1","Envt_r2","Envt_r3","envt","Trust","Alt1","Alt2","Alt3","Alt4","Alt5","Alt6","altruism","Self_interest1","Self_interest2","Self_interest3","self_interest","Tradition1","Tradition2","Tradition3","traditionalism","Change1","Change2","Change3","open_to_change","home","feasibilitysolar","feasibilitygreen","bill","Zip","income","education","politics","politics_3_other","age","gender","race_1","race_2","race_3","race_4","race_5","race_6","race_7","race_8","race_7_other","sys_CBCVersion_PilotDCE","sys_CBCDesignID_PilotDCE","sys_pagetime_1","sys_pagetime_2","sys_pagetime_3","sys_pagetime_4","sys_pagetime_5","sys_pagetime_6","sys_pagetime_7","sys_pagetime_8","sys_pagetime_9","sys_pagetime_10","sys_pagetime_11","sys_pagetime_12","sys_pagetime_13","sys_pagetime_14","sys_pagetime_15","sys_pagetime_16","sys_pagetime_17","sys_pagetime_18","sys_pagetime_19","sys_pagetime_20","sys_pagetime_21","sys_pagetime_22","sys_pagetime_23","sys_pagetime_24","sys_pagetime_25","sys_pagetime_26","sys_pagetime_27","sys_pagetime_28","sys_pagetime_29","sys_pagetime_30","sys_pagetime_31","sys_pagetime_32","sys_pagetime_33","sys_pagetime_34","sys_pagetime_35","sys_pagetime_36","sys_pagetime_37","sys_pagetime_38","sys_pagetime_39","sys_pagetime_40","sys_pagetime_41","sys_pagetime_42","sys_pagetime_43","sys_pagetime_44","att_score"
"226",248,"28 Feb 2022 - 18:07:47 CST","28 Feb 2022 - 18:20:17 CST",750,747,1646093267,1646094017,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1536,NA,"5a8ac2d8f49c9a0001f3ab34","5a8ac2d8f49c9a0001f3ab34",0,0,1,0,"Incorrect","Correct","Correct","Correct","Correct",1,1,1,2,3,2,3,2,2,2,1,3,3,2,3,"Slightly Important","Somewhat Important","Extremely Important","Very Important","Slightly Important","Agree","Agree","Agree",4,2,2,2,5,3,5,5,3.83333333333333,3,1,1,2.33333333333333,5,5,4,4.66666666666667,5,3,1,3,"No","Yes","Dont Know",250,28306,"Less than $25,000","Some College","Democrat","","26-35","Female",0,1,0,0,0,0,0,0,"",248,"CBC1_1645635478_6",NA,8,10,17,12,16,16,14,10,6,9,11,22,25,32,27,27,14,32,11,29,36,17,31,34,18,44,9,7,7,10,18,19,9,11,14,17,50,24,4,4,5,7,4,4
"227",249,"28 Feb 2022 - 18:07:55 CST","28 Feb 2022 - 18:16:23 CST",508,506,1646093275,1646093783,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Mac OS X 10.15.7","Chrome 98.0.4758.102",1394,NA,"60fe228b7d5b57bc96e518be","60fe228b7d5b57bc96e518be",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,2,3,3,3,3,3,1,2,1,3,2,3,2,"Slightly Important","Extremely Important","Extremely Important","Somewhat Important","Slightly Important","Agree","Agree","Agree",4,1,3,5,3,3,5,5,4.16666666666667,4,4,4,4.33333333333333,5,6,4,5,5,6,6,5.66666666666667,"No","Dont Know","Dont Know",50,12208,"Less than $25,000","Bachelor's degree","Republican","","18-25","Female",1,0,0,0,0,0,0,0,"",249,"CBC1_1645635478_6",NA,5,7,17,10,23,10,12,9,6,30,6,14,15,8,6,7,8,29,7,18,12,13,9,8,12,16,7,6,14,5,8,5,7,5,9,14,48,37,5,9,4,4,2,4
"228",250,"28 Feb 2022 - 18:08:00 CST","28 Feb 2022 - 18:18:26 CST",626,619,1646093280,1646093906,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.82 Safari/537.36","Windows 10.0","Chrome 98.0.4758.82",1366,NA,"60fdba29b052ac0601a52873","60fdba29b052ac0601a52873",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,"Very Important","Very Important","Somewhat Important","Not at all important","Very Important","Agree","Agree","Agree",4,1,3,4,4,3,5,5,4,3,1,2,1.66666666666667,2,4,4,4.33333333333333,5,5,5,5,"No","No","No",125,85210,"Less than $25,000","Associate's degree","Democrat","","18-25","Female",1,0,0,0,0,0,0,0,"",250,"CBC1_1645635478_6",NA,16,9,33,13,19,11,10,13,6,27,26,8,9,16,8,12,9,31,11,23,16,15,11,13,13,8,14,9,12,9,10,9,6,10,21,17,47,34,10,7,9,7,2,4
"229",251,"28 Feb 2022 - 18:08:13 CST","28 Feb 2022 - 18:19:25 CST",672,652,1646093293,1646093965,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-T380) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36","Android 9","Chrome 92.0.4515.166",534,NA,"60b49cb1dc5470789edd23fe","60b49cb1dc5470789edd23fe",0,0,0,1,"Incorrect","Incorrect","Correct","Correct","Incorrect",3,3,2,3,1,1,3,3,3,2,2,2,2,1,1,"Very Important","Extremely Important","Somewhat Important","Very Important","Somewhat Important","Neutral","Agree","Agree",3.66666666666667,5,5,4,5,4,5,5,4.33333333333333,3,3,4,3.66666666666667,4,5,4,4.33333333333333,4,4,4,4,"No","No","No",123,49743,"50,000-74,999","High School/GED","Democrat","","26-35","Female",1,0,0,0,0,0,0,0,"",251,"CBC1_1645635478_6",NA,63,22,12,11,12,8,10,7,14,20,20,27,20,20,16,35,9,24,20,15,18,11,8,12,10,24,10,8,6,6,9,9,6,10,15,17,46,18,4,4,7,5,4,2
"230",253,"28 Feb 2022 - 18:08:19 CST","28 Feb 2022 - 18:17:19 CST",540,539,1646093299,1646093839,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (X11; CrOS aarch64 14388.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.107 Safari/537.36","Chrome OS","Chrome 98.0.4758.107",1080,NA,"5d45c2d1da9cb60015aa4312","5d45c2d1da9cb60015aa4312",0,0,0,1,"Incorrect","Correct","Incorrect","Correct","Incorrect",1,2,1,1,1,3,2,3,1,3,3,1,3,1,3,"Slightly Important","Very Important","Very Important","Slightly Important","Slightly Important","Agree","Neutral","Neutral",3.33333333333333,4,3,4,4,5,3,3,3.5,2,2,4,3,3,5,4,4.33333333333333,4,5,4,4.33333333333333,"Yes","Dont Know","Dont Know",150,52003,"Prefer not to answer","Bachelor's degree","Prefer not to answer","","36-45","Female",1,0,0,0,0,0,0,0,"",253,"CBC1_1645635478_6",NA,6,33,7,31,21,35,25,17,20,18,6,3,3,3,3,8,5,18,9,8,13,7,11,14,9,7,7,18,7,9,7,8,6,7,14,47,30,18,4,3,7,5,2,2
"231",254,"28 Feb 2022 - 18:08:22 CST","28 Feb 2022 - 18:14:26 CST",364,361,1646093302,1646093666,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0","Windows 10.0","Firefox 97.0",3440,NA,"5cf8529eb13a580001bdc7d9","5cf8529eb13a580001bdc7d9",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,"Very Important","Very Important","Very Important","Somewhat Important","Very Important","Strongly Agree","Strongly Agree","Strongly Agree",5,2,5,5,5,5,5,5,4.33333333333333,1,1,3,3,5,5,4,4.33333333333333,4,4,4,4,"Yes","Yes","Dont Know",120,98026,"100,000-149,999","Bachelor's degree","Democrat","","26-35","Male",0,0,0,1,0,0,0,0,"",254,"CBC1_1645635478_6",NA,4,9,7,6,9,4,8,11,7,4,3,3,3,3,2,6,8,15,11,12,9,16,8,13,19,9,9,5,13,5,4,3,9,4,10,8,37,27,5,3,5,3,2,4
"232",255,"28 Feb 2022 - 18:08:28 CST","28 Feb 2022 - 18:18:03 CST",575,573,1646093308,1646093883,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","Mac OS X 10.15.7","Chrome 97.0.4692.99",1440,NA,"60fcf66456e7c6595c4e2f6b","60fcf66456e7c6595c4e2f6b",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,1,1,2,1,1,1,2,3,2,1,1,1,1,"Somewhat Important","Very Important","Slightly Important","Somewhat Important","Extremely Important","Agree","Agree","Agree",4,2,4,4,5,4,6,6,4.66666666666667,3,2,4,2.66666666666667,2,5,3,3.66666666666667,3,5,5,4.33333333333333,"No","Dont Know","Dont Know",40,60614,"Less than $25,000","Bachelor's degree","Democrat","","18-25","Female",1,0,0,0,0,0,0,0,"",255,"CBC1_1645635478_6",NA,5,10,25,15,29,11,17,8,6,10,10,19,15,6,9,7,10,21,8,21,10,13,18,7,17,21,10,8,10,8,10,12,12,15,17,13,68,21,5,6,4,4,2,4
"233",256,"28 Feb 2022 - 18:08:42 CST","28 Feb 2022 - 18:14:31 CST",349,348,1646093322,1646093671,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15","Mac OS X 10.15.7","Safari 15.1",1294,NA,"5b57dcb2b1c76d00016f8599","5b57dcb2b1c76d00016f8599",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,2,1,2,3,2,2,2,2,1,3,2,3,2,1,"Not at all important","Very Important","Very Important","Somewhat Important","Somewhat Important","Agree","Agree","Agree",4,3,2,3,4,3,5,4,3.5,2,2,3,2.66666666666667,3,3,3,3.66666666666667,5,4,5,4.66666666666667,"Yes","Dont Know","Dont Know",100,19610,"100,000-149,999","Bachelor's degree","Democrat","","26-35","Female",0,0,0,1,0,0,0,0,"",256,"CBC1_1645635478_6",NA,3,3,8,21,9,5,5,22,12,6,5,3,3,3,2,10,7,6,10,15,7,6,7,8,5,4,4,4,4,4,3,3,3,2,16,15,56,21,3,3,6,4,2,4
"234",257,"28 Feb 2022 - 18:08:46 CST","28 Feb 2022 - 18:22:10 CST",804,800,1646093326,1646094130,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 8.1","Chrome 98.0.4758.102",1536,NA,"5db06709e8d5b50019c3bd88","5db06709e8d5b50019c3bd88",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,3,1,1,3,1,1,3,1,3,1,2,2,3,"Somewhat Important","Extremely Important","Extremely Important","Not at all important","Slightly Important","Disagree","Neutral","Disagree",2.33333333333333,1,5,5,5,5,3,4,4.16666666666667,3,3,4,4,5,5,5,4.33333333333333,3,3,2,2.66666666666667,"Yes","Yes","Dont Know",200,33461,"50,000-74,999","Bachelor's degree","Prefer not to answer","","26-35","Female",1,0,0,0,0,0,0,0,"",257,"CBC1_1645635478_6",NA,3,5,95,17,57,34,28,45,19,15,66,14,17,16,4,8,23,45,10,9,11,9,8,10,18,9,6,7,10,4,5,4,3,6,13,51,42,30,3,4,11,5,1,4
"235",258,"28 Feb 2022 - 18:08:47 CST","28 Feb 2022 - 18:19:09 CST",622,619,1646093327,1646093949,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (X11; CrOS aarch64 14388.61.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.107 Safari/537.36","Chrome OS","Chrome 98.0.4758.107",1366,NA,"5f557b11e44ff19554e13eaf","5f557b11e44ff19554e13eaf",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",3,1,2,2,3,1,3,1,2,3,1,1,3,2,3,"Very Important","Extremely Important","Slightly Important","Not at all important","Very Important","Agree","Agree","Agree",4,3,4,5,4,3,4,5,3.66666666666667,1,6,2,3.33333333333333,2,3,2,3.33333333333333,5,3,4,4,"No","No","Dont Know",90,40517,"Less than $25,000","Bachelor's degree","Democrat","","26-35","Non-Conforming",1,0,0,0,0,0,0,0,"",258,"CBC1_1645635478_6",NA,7,5,16,10,87,9,11,10,9,9,10,32,10,10,5,14,9,64,8,16,9,15,11,7,14,10,8,8,8,8,9,8,6,7,16,16,60,23,4,4,6,8,3,4
"236",259,"28 Feb 2022 - 18:08:55 CST","28 Feb 2022 - 18:36:58 CST",1683,1680,1646093335,1646095018,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Linux; Android 6.0.1; SM-S727VL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.91 Mobile Safari/537.36","Android 6.0.1","Chrome 90.0.4430.91",640,NA,"5c46b35f904c420001274333","5c46b35f904c420001274333",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,3,1,3,3,3,3,3,2,2,3,1,2,3,"Slightly Important","Extremely Important","Somewhat Important","Somewhat Important","Slightly Important","Neutral","Neutral","Neutral",3,4,5,4,5,3,4,4,3.83333333333333,3,1,2,2.66666666666667,5,5,4,4,3,3,3,3,"No","No","Dont Know",80,44721,"Less than $25,000","High School/GED","Other","Independent","56-65","Male",1,0,0,0,0,0,0,0,"",259,"CBC1_1645635478_6",NA,50,8,64,27,42,39,29,39,13,76,34,49,32,102,71,23,16,36,30,36,115,28,39,42,36,29,22,39,25,32,64,26,28,25,32,65,104,43,6,8,26,14,16,4
"237",261,"28 Feb 2022 - 18:08:59 CST","28 Feb 2022 - 18:17:32 CST",513,508,1646093339,1646093852,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Mac OS X 10.15.7","Chrome 98.0.4758.109",871,NA,"613fea7aed31fe925d27698b","613fea7aed31fe925d27698b",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,2,2,1,2,3,3,1,2,1,1,3,2,1,2,"Somewhat Important","Extremely Important","Very Important","Very Important","Slightly Important","Neutral","Agree","Agree",3.66666666666667,3,4,4,4,4,3,4,3.66666666666667,3,2,2,3,5,5,5,5,5,6,6,5.66666666666667,"No","Yes","Yes",700,70817,"50,000-74,999","Bachelor's degree","Democrat","","18-25","Female",0,0,0,1,0,0,0,0,"",261,"CBC1_1645635478_6",NA,4,7,18,7,11,12,23,20,12,6,3,8,9,8,8,13,12,16,13,25,9,14,14,11,10,21,10,7,7,5,8,8,13,18,13,16,40,28,4,5,5,5,2,4
"238",262,"28 Feb 2022 - 18:09:07 CST","28 Feb 2022 - 18:19:19 CST",612,610,1646093347,1646093959,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1048,NA,"5fe33b2f46872ef2fb28db7b","5fe33b2f46872ef2fb28db7b",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,"Extremely Important","Very Important","Somewhat Important","Slightly Important","Somewhat Important","Strongly Agree","Agree","Strongly Agree",4.66666666666667,2,3,3,5,2,5,5,3.66666666666667,2,6,2,3.33333333333333,2,3,3,3.33333333333333,4,4,4,4,"No","Dont Know","Dont Know",90,94112,"100,000-149,999","Associate's degree","Democrat","","18-25","Male",0,0,0,1,0,0,0,0,"",262,"CBC1_1645635478_6",NA,9,3,42,11,33,5,11,9,4,15,4,8,50,11,13,14,10,6,9,33,34,38,16,9,36,11,8,6,10,6,10,11,9,10,10,12,32,21,5,4,5,5,2,4
"239",263,"28 Feb 2022 - 18:09:12 CST","28 Feb 2022 - 18:27:38 CST",1106,1104,1646093352,1646094458,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0","Windows 10.0","Firefox 97.0",1366,NA,"61267fe88fba42b5f3b9c9ea","61267fe88fba42b5f3b9c9ea",0,0,0,1,"Incorrect","Incorrect","Incorrect","Correct","Correct",2,3,2,2,1,2,2,2,1,1,1,1,1,2,2,"Very Important","Somewhat Important","Very Important","Somewhat Important","Extremely Important","Strongly Agree","Strongly Agree","Strongly Agree",5,2,5,5,5,3,3,4,4,4,2,2,2.66666666666667,4,5,2,3.66666666666667,4,4,4,4,"Yes","Yes","Dont Know",220,25313,"50,000-74,999","Graduate or Professional degree","Democrat","","46-55","Female",1,0,0,0,0,0,0,0,"",263,"CBC1_1645635478_6",NA,156,40,28,24,20,7,13,6,9,28,23,7,7,36,117,59,22,58,44,76,15,14,19,11,13,7,13,16,11,16,7,12,14,10,17,17,55,26,6,5,9,8,3,2
"240",264,"28 Feb 2022 - 18:09:14 CST","28 Feb 2022 - 18:19:19 CST",605,600,1646093354,1646093959,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36 Edg/98.0.1108.56","Windows 10.0","Edg 98.0.1108.56",1203,NA,"5f4f1795c7230316afc2b88a","5f4f1795c7230316afc2b88a",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,"Very Important","Extremely Important","Somewhat Important","Not at all important","Very Important","Strongly Agree","Strongly Agree","Strongly Agree",5,3,5,5,5,5,5,5,4.83333333333333,4,3,3,3.66666666666667,5,5,5,5,5,5,5,5,"Yes","Yes","Dont Know",200,53022,"75,000-99,999","Some College","Democrat","","26-35","Female",1,0,0,0,0,0,0,0,"",264,"CBC1_1645635478_6",NA,11,8,47,22,18,12,7,12,7,10,45,41,5,9,22,8,5,13,17,25,11,12,17,16,18,7,11,7,15,16,7,20,6,7,11,9,30,22,2,3,4,4,1,4
"241",265,"28 Feb 2022 - 18:09:33 CST","28 Feb 2022 - 18:16:25 CST",412,408,1646093373,1646093785,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1536,NA,"60dd11ad22b5aac3f6255f87","60dd11ad22b5aac3f6255f87",0,0,1,1,"Correct","Incorrect","Incorrect","Correct","Correct",1,2,2,2,3,3,1,1,3,1,3,2,3,2,3,"Very Important","Very Important","Slightly Important","Slightly Important","Very Important","Agree","Agree","Agree",4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"No","No","No",280,35216,"25,000-49,999","Bachelor's degree","Democrat","","26-35","Female",1,1,0,0,0,0,0,0,"",265,"CBC1_1645635478_6",NA,3,3,3,8,12,5,4,8,6,4,3,4,3,3,4,9,6,7,12,9,10,27,6,4,6,4,5,24,4,4,15,4,3,22,16,47,29,13,6,26,6,9,2,2
"242",266,"28 Feb 2022 - 18:09:45 CST","28 Feb 2022 - 18:20:51 CST",666,660,1646093385,1646094051,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36","Chrome OS","Chrome 97.0.4692.77",1616,NA,"601750d7a0361e9a5e4fdc56","601750d7a0361e9a5e4fdc56",0,0,1,0,"Incorrect","Correct","Correct","Correct","Correct",1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,"Somewhat Important","Very Important","Extremely Important","Somewhat Important","Somewhat Important","Neutral","Agree","Agree",3.66666666666667,2,4,5,4,3,4,5,3.83333333333333,2,3,5,4.33333333333333,5,5,4,4,3,4,4,3.66666666666667,"Yes","Yes","Yes",100,78233,"25,000-49,999","Graduate or Professional degree","Democrat","","36-45","Female",1,0,0,0,0,0,0,0,"",266,"CBC1_1645635478_6",NA,11,6,5,11,13,7,5,6,12,8,4,8,7,10,6,9,7,12,17,93,13,6,22,5,6,6,8,11,5,21,7,13,6,11,11,20,151,25,10,6,26,10,4,4
"243",267,"28 Feb 2022 - 18:10:02 CST","28 Feb 2022 - 18:18:41 CST",519,514,1646093402,1646093921,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Mac OS X 10.15.7","Chrome 98.0.4758.109",1280,NA,"612281b8efddd5b0a9096650","612281b8efddd5b0a9096650",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,"Extremely Important","Extremely Important","Somewhat Important","Slightly Important","Slightly Important","Strongly Agree","Strongly Agree","Strongly Agree",5,3,5,5,5,5,5,5,4.5,2,3,3,3.66666666666667,5,5,4,4.33333333333333,4,4,5,4.33333333333333,"Yes","Yes","Yes",45,14216,"50,000-74,999","Prefer not to answer","Prefer not to answer","","26-35","Male",0,0,0,1,0,0,0,0,"",267,"CBC1_1645635478_6",NA,4,14,15,17,27,9,15,11,10,14,9,7,9,8,12,13,7,17,8,12,15,11,8,7,12,10,6,11,21,8,7,7,14,9,14,19,45,22,7,5,9,6,3,4
"244",269,"28 Feb 2022 - 18:10:10 CST","28 Feb 2022 - 18:16:55 CST",405,401,1646093410,1646093815,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1477,NA,"5dea7a7df87f5519e686ff7b","5dea7a7df87f5519e686ff7b",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,3,3,2,3,1,3,3,2,1,1,3,3,1,3,"Not at all important","Very Important","Somewhat Important","Somewhat Important","Slightly Important","Neutral","Agree","Agree",3.66666666666667,2,4,4,4,4,4,4,3.66666666666667,2,3,3,3.33333333333333,4,4,2,3.33333333333333,4,4,4,4,"No","Dont Know","Dont Know",150,19704,"Less than $25,000","High School/GED","Democrat","","26-35","Female",1,0,0,0,0,0,0,0,"",269,"CBC1_1645635478_6",NA,3,4,16,10,17,9,9,11,6,15,5,7,9,5,4,6,6,7,20,10,12,8,8,5,10,7,5,5,6,4,5,4,4,6,12,14,36,54,3,2,5,5,2,4
"245",270,"28 Feb 2022 - 18:10:12 CST","28 Feb 2022 - 18:21:54 CST",702,700,1646093412,1646094114,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Mac OS X 10.15.7","Chrome 98.0.4758.102",1440,NA,"5cd709efe8397d0001045dd2","5cd709efe8397d0001045dd2",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,"Somewhat Important","Very Important","Somewhat Important","Somewhat Important","Somewhat Important","Agree","Agree","Agree",4,2,4,4,5,4,4,4,3.83333333333333,2,1,2,1.66666666666667,2,2,2,3,5,4,3,4,"Yes","Dont Know","Yes",50,97213,"50,000-74,999","Graduate or Professional degree","Other","Progressive Party","46-55","Female",1,0,0,0,0,0,0,0,"",270,"CBC1_1645635478_6",NA,16,30,18,10,23,10,10,18,7,15,11,15,18,16,18,18,10,15,10,44,10,28,18,31,15,15,17,16,12,15,9,18,12,18,17,14,47,25,5,3,13,7,3,4
"246",271,"28 Feb 2022 - 18:10:13 CST","28 Feb 2022 - 18:26:06 CST",953,950,1646093413,1646094366,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1280,NA,"60c28e41b435c1a7757320d4","60c28e41b435c1a7757320d4",0,0,0,1,"Incorrect","Correct","Incorrect","Correct","Correct",3,3,3,2,1,3,3,3,3,3,3,2,3,3,1,"Slightly Important","Extremely Important","Extremely Important","Somewhat Important","Slightly Important","Neutral","Agree","Neutral",3.33333333333333,2,2,2,4,2,4,4,3.33333333333333,4,3,2,3.33333333333333,5,5,5,4.66666666666667,4,4,4,4,"No","No","No",60,27205,"25,000-49,999","Bachelor's degree","Republican","","66-75","Female",1,0,0,0,0,0,0,0,"",271,"CBC1_1645635478_6",NA,12,6,58,26,45,17,19,17,13,14,13,34,30,14,7,31,11,41,41,32,25,10,21,16,20,12,27,13,15,30,11,15,11,17,29,26,106,33,5,6,7,10,4,3
"247",272,"28 Feb 2022 - 18:10:14 CST","28 Feb 2022 - 18:17:56 CST",462,460,1646093414,1646093876,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1536,NA,"6109ea84ba314ad52e1d8824","6109ea84ba314ad52e1d8824",0,0,1,1,"Correct","Correct","Correct","Incorrect","Correct",2,2,1,2,3,2,3,1,2,1,3,1,1,1,1,"Very Important","Extremely Important","Very Important","Somewhat Important","Somewhat Important","Agree","Agree","Agree",4,1,3,3,3,2,5,5,3.66666666666667,4,1,1,1,1,5,4,4.33333333333333,4,3,3,3.33333333333333,"No","Yes","Dont Know",180,75224,"25,000-49,999","Associate's degree","Democrat","","18-25","Female",0,0,0,0,1,0,0,0,"",272,"CBC1_1645635478_6",NA,3,5,12,9,20,6,8,6,6,18,14,10,11,5,6,12,11,13,4,20,12,13,6,9,5,8,7,12,7,9,7,15,7,6,14,13,49,41,7,4,4,5,1,3
"248",273,"28 Feb 2022 - 18:10:24 CST","28 Feb 2022 - 18:17:26 CST",422,419,1646093424,1646093846,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0","Windows 10.0","Firefox 97.0",1600,NA,"614672e2a81f859693652d62","614672e2a81f859693652d62",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,2,1,1,1,1,1,2,1,1,2,1,1,2,2,"Extremely Important","Very Important","Slightly Important","Slightly Important","Extremely Important","Strongly Agree","Strongly Agree","Strongly Agree",5,1,5,5,5,5,5,5,5,5,6,2,3.33333333333333,2,5,3,3.66666666666667,3,3,3,3,"No","No","No",60,80045,"25,000-49,999","Bachelor's degree","Other","None","18-25","Non-Conforming",1,0,0,0,0,0,0,0,"",273,"CBC1_1645635478_6",NA,52,4,9,8,23,4,4,8,5,10,4,11,7,4,3,6,7,11,9,30,8,8,8,5,7,6,19,5,4,6,5,6,10,4,15,9,31,17,5,3,13,4,2,4
