StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ProID,AC1,AC100_NC,AC60_NC,AC30_NC,AC3,PV_AC1,Interest,Intention,Distrust1,Distrust2,Ben1,Ben2,Ben3,Ben4,SN1,SN2,SN3,TB1,TB2,SB1,SB2,SB3,SB4,cns1,cns2,cns3,cijm1,cijm2,cijm3,penv_nature,penv_localcom,penv_world,penv_futuregen,penv_worrycc,penv_impcom,penv_impworld,bill,CCA_aware,home,have_solar,pv_ads,Zip,birth_year_1,edu,inc,ideology,ideology_7_TEXT,politics,politics_4_TEXT,gender,gender_4_TEXT,race,race_7_TEXT,PROLIFIC_PID,Condition
8/11/2023 13:01,8/11/2023 13:09,IP Address,104.182.13.21,100,424,TRUE,8/11/2023 13:09,R_1ptEEdrq7X2huog,,,,,29.4247,-98.4621,anonymous,EN,61366d09bc03ccf017edc96f,New Electricity Provider,TRUE,,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Somewhat agree,Agree,Somewhat disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,100,No,Yes,No,Yes,78204,1972,Bachelor's degree,"$25,000 - $49,999",Very Liberal,,Democrat,,Male,,White or Caucasian,,61366d09bc03ccf017edc96f,4
8/11/2023 13:04,8/11/2023 13:09,IP Address,98.249.120.11,100,267,TRUE,8/11/2023 13:09,R_yKk87QiNjH5XV5f,,,,,32.3142,-106.7976,anonymous,EN,641cc28be30b83c95b9bffc9,New Electricity Provider,,,,None of the above,"Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Disagree,Disagree,Don't know,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,10,Not Sure,No,Yes,Yes,88001,1999,Some college but no degree,"$75,000 - $99,999",Very Liberal,,Democrat,,Non binary/ third gender,,White or Caucasian,,641cc28be30b83c95b9bffc9,7
8/11/2023 12:58,8/11/2023 13:11,IP Address,73.142.203.56,100,808,TRUE,8/11/2023 13:11,R_3jVEUKGFmc53E6x,,,,,42.0825,-72.5621,anonymous,EN,5c388683fb3f0f0001fdf65a,Your Current Electricity Provider,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,200,No,Yes,No,No,2170,1987,Bachelor's degree,"$75,000 - $99,999",Liberal,,Democrat,,Male,,Asian,,5c388683fb3f0f0001fdf65a,2
8/11/2023 13:03,8/11/2023 13:12,IP Address,166.198.34.136,100,489,TRUE,8/11/2023 13:12,R_110XcX9RxSPM3MK,,,,,38.6614,-121.2636,anonymous,EN,5e6bdd2a3ea572199bb7f6b6,Your Current Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Disagree,Strongly disagree,Disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,80,No,Yes,No,Yes,95687,1960,Bachelor's degree,"$50,000 - $74,999",Liberal,,Democrat,,Female,,White or Caucasian,,5e6bdd2a3ea572199bb7f6b6,3
8/11/2023 13:09,8/11/2023 13:12,IP Address,68.228.49.218,100,188,TRUE,8/11/2023 13:12,R_2OMCgK0PFHDSixA,,,,,33.4475,-112.0866,anonymous,EN,63d4000ba3ae5c5789db9bee,,,,,,"Installation,Maintenance,Troubleshooting,Financing",Disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,200,No,Yes,No,Yes,85024,,High school diploma or GED,"$25,000 - $49,999",Very Conservative,,Republican,,Male,,White or Caucasian,,63d4000ba3ae5c5789db9bee,8
8/11/2023 13:04,8/11/2023 13:12,IP Address,70.172.64.202,100,463,TRUE,8/11/2023 13:12,R_29gYlTzI2QvRFH2,,,,,33.338,-111.7435,anonymous,EN,5fd0ef1dbfdf0801f669f642,Your Current Electricity Provider,,,,"Solar,Wind","Installation,Troubleshooting",Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,999,Not Sure,No,No,Yes,85212,1991,Bachelor's degree,"Less than $25,000",Moderate or Middle of the Road,,Independent,,Male,,Asian,,5fd0ef1dbfdf0801f669f642,7
8/11/2023 13:07,8/11/2023 13:12,IP Address,173.61.116.40,100,305,TRUE,8/11/2023 13:12,R_2VJdRn5dApOmGYD,,,,,39.8461,-75.2044,anonymous,EN,5e1bb1c4fe04c03e0848ad49,Your Current Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Disagree,Disagree,Neither agree nor disagree,Somewhat disagree,Agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Disagree,Somewhat disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,150,No,Yes,No,Yes,8096,1993,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$100,000 - $149,999",Very Liberal,,Democrat,,Male,,White or Caucasian,,5e1bb1c4fe04c03e0848ad49,3
8/11/2023 12:59,8/11/2023 13:13,IP Address,172.56.105.66,100,842,TRUE,8/11/2023 13:13,R_242Gk07LTja9Bmw,,,,,47.6034,-122.3414,anonymous,EN,6107a4b7744b9b0ca7328cee,Your Current Electricity Provider,TRUE,,,Solar,"Installation,Financing",Strongly agree,Neither agree nor disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Don't know,Don't know,Don't know,Disagree,Somewhat agree,Neither agree nor disagree,Disagree,Don't know,Strongly agree,Strongly agree,Disagree,Strongly disagree,Disagree,Agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,999,No,No,No,No,98312,1989,Some college but no degree,"Less than $25,000",Very Liberal,,Independent,,Female,,Hispanic or Latin American,,6107a4b7744b9b0ca7328cee,1
8/11/2023 13:06,8/11/2023 13:14,IP Address,97.132.68.201,100,494,TRUE,8/11/2023 13:14,R_3L6Gr8ALXedaaoL,,,,,43.0451,-76.1739,anonymous,EN,608b196b782adb7ce0e7fb87,Federal Government,TRUE,,,"Solar,Wind,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,999,No,Yes,No,No,11111,1982,Associates or technical degree,"$25,000 - $49,999","Don't know, not political",,Prefer not to answer,,Female,,White or Caucasian,,608b196b782adb7ce0e7fb87,4
8/11/2023 13:11,8/11/2023 13:15,IP Address,174.243.131.179,100,264,TRUE,8/11/2023 13:15,R_BQl7GFdCjJxz2Xn,,,,,34.0447,-118.2946,anonymous,EN,5ec17a2e02be030625eaff6e,New Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,50,No,No,No,Yes,93003,1988,Associates or technical degree,"Less than $25,000",Very Liberal,,Another party (please specify),communist,Female,,White or Caucasian,,5ec17a2e02be030625eaff6e,6
8/11/2023 13:12,8/11/2023 13:17,IP Address,24.93.24.3,100,262,TRUE,8/11/2023 13:17,R_2X7eRN3w2Q4codQ,,,,,43.497,-75.9719,anonymous,EN,63d3fa067fc761e289bd1920,Your Current Electricity Provider,TRUE,,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Disagree,Somewhat disagree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Somewhat disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,130,No,Yes,No,No,13142,1990,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$75,000 - $99,999",Liberal,,Democrat,,Female,,White or Caucasian,,63d3fa067fc761e289bd1920,1
8/11/2023 13:13,8/11/2023 13:17,IP Address,172.56.104.118,100,237,TRUE,8/11/2023 13:17,R_C2HVtxLrPCPpQMF,,,,,47.6034,-122.3414,anonymous,EN,5f828b5dd5ca6b3b9853a84d,Your Current Electricity Provider,TRUE,,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Disagree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,120,Not Sure,Yes,No,No,98092,1994,Bachelor's degree,"$75,000 - $99,999",Very Liberal,,Independent,,Female,,"White or Caucasian,Asian",,5f828b5dd5ca6b3b9853a84d,1
8/11/2023 13:14,8/11/2023 13:18,IP Address,71.227.9.109,100,225,TRUE,8/11/2023 13:18,R_WxrRtzyhmUBo2Nb,,,,,42.641,-83.4742,anonymous,EN,5bef64b373e44f0001092811,Your Current Electricity Provider,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,50,No,No,No,Yes,48165,1993,Some college but no degree,"Less than $25,000",Very Liberal,,Democrat,,Female,,White or Caucasian,,5bef64b373e44f0001092811,2
8/11/2023 13:12,8/11/2023 13:18,IP Address,107.213.14.148,100,342,TRUE,8/11/2023 13:18,R_utfQA524uRgldNT,,,,,41.9025,-87.6726,anonymous,EN,610864578ea63b60b56e821b,New Electricity Provider,,TRUE,,"Solar,Wind,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Agree,Agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Somewhat disagree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Agree,Strongly agree,999,No,No,No,Yes,60084,2002,High school diploma or GED,"$50,000 - $74,999",Liberal,,Democrat,,Female,,"White or Caucasian,Hispanic or Latin American",,610864578ea63b60b56e821b,5
8/11/2023 13:15,8/11/2023 13:19,IP Address,72.207.50.102,100,231,TRUE,8/11/2023 13:19,R_6zlwbTkExBazLDH,,,,,32.7766,-116.9204,anonymous,EN,5d51ffd641a6aa0019ca73df,,,,,,"Installation,Maintenance,Troubleshooting,Financing",Somewhat agree,Don't know,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Don't know,Strongly agree,Don't know,Strongly disagree,Strongly disagree,Strongly disagree,Don't know,Somewhat agree,Don't know,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,999,No,No,Yes,Yes,91978,1976,Associates or technical degree,"Less than $25,000",Conservative,,Republican,,Male,,White or Caucasian,,5d51ffd641a6aa0019ca73df,8
8/11/2023 13:16,8/11/2023 13:19,IP Address,67.184.90.87,100,177,TRUE,8/11/2023 13:19,R_2tapMTJsF7SU0OI,,,,,42.0003,-88.1422,anonymous,EN,5e5627b9ddf43412dd2965eb,Your Current Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting",Strongly agree,Somewhat agree,Disagree,Somewhat disagree,Strongly agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Strongly agree,105,No,Yes,No,No,60133,2001,Associates or technical degree,"$50,000 - $74,999",Liberal,,Independent,,Male,,Asian,,5e5627b9ddf43412dd2965eb,3
8/11/2023 13:18,8/11/2023 13:21,IP Address,74.79.101.48,100,175,TRUE,8/11/2023 13:21,R_3HS3loUymEBn8O4,,,,,43.0842,-75.2287,anonymous,EN,611439703342f19d283f90c0,,,,,,"Installation,Maintenance,Troubleshooting,Financing",Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Don't know,Neither agree nor disagree,Somewhat agree,Don't know,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Somewhat agree,Agree,999,No,No,No,No,13492,2000,Bachelor's degree,"$100,000 - $149,999",Very Liberal,,Independent,,Female,,"White or Caucasian,Asian,Native Hawaiian or Other Pacific Islander",,611439703342f19d283f90c0,8
8/11/2023 13:13,8/11/2023 13:21,IP Address,98.30.55.201,100,505,TRUE,8/11/2023 13:21,R_z9ksXElXsDUbWQV,,,,,41.0413,-83.6461,anonymous,EN,5d338bb02381b7001761694e,Your Current Electricity Provider,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Somewhat disagree,Disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,350,Yes,Yes,No,Yes,45840,1970,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$100,000 - $149,999",Conservative,,Republican,,Male,,White or Caucasian,,5d338bb02381b7001761694e,5
8/11/2023 13:18,8/11/2023 13:23,IP Address,204.210.240.74,100,286,TRUE,8/11/2023 13:23,R_1N3PRBh9gJPjXlF,,,,,40.2938,-83.0744,anonymous,EN,63d18d8eafb7fb418594761a,New Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Strongly agree,Disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,110,Yes,Yes,No,No,43074,1988,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$150,000 or more",Very Liberal,,Democrat,,Male,,White or Caucasian,,63d18d8eafb7fb418594761a,6
8/11/2023 13:18,8/11/2023 13:24,IP Address,174.243.240.220,100,392,TRUE,8/11/2023 13:24,R_1jx4IjAkYxtsgCJ,,,,,33.8625,-117.586,anonymous,EN,645eecf7a8859a21fe1daf22,Your Current Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,150,No,Yes,Yes,Yes,92027,1957,Bachelor's degree,"$100,000 - $149,999",Conservative,,Republican,,Male,,White or Caucasian,,645eecf7a8859a21fe1daf22,3
8/11/2023 12:58,8/11/2023 13:25,IP Address,68.109.142.184,100,1632,TRUE,8/11/2023 13:25,R_1mEkVRMx0n17wFf,,,,,33.5112,-111.9078,anonymous,EN,5cf7dd949b3f4d0018a798b6,New Electricity Provider,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Agree,Agree,Somewhat agree,Agree,Agree,Don't know,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly disagree,Disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,999,Not Sure,No,Yes,Yes,85301,1994,Some college but no degree,"$50,000 - $74,999","Don't know, not political",,Prefer not to answer,,Female,,Hispanic or Latin American,,5cf7dd949b3f4d0018a798b6,5
8/11/2023 13:20,8/11/2023 13:26,IP Address,24.208.188.40,100,370,TRUE,8/11/2023 13:26,R_30ksobQWaw5AwNg,,,,,40.7416,-84.1522,anonymous,EN,5b9132c0e17f450001614978,New Electricity Provider,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Agree,Agree,Disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Somewhat disagree,Disagree,Somewhat disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,200,No,No,Yes,No,45805,1985,Bachelor's degree,"Less than $25,000",Conservative,,Republican,,Female,,White or Caucasian,,5b9132c0e17f450001614978,5
8/11/2023 13:15,8/11/2023 13:27,IP Address,154.47.26.247,100,721,TRUE,8/11/2023 13:27,R_2xza1g8B1oybccb,,,,,40.7123,-74.0068,anonymous,EN,6464b45cf8e8a0f06fe011b9,New Electricity Provider,,,TRUE,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,100,No,Yes,No,Yes,98198,1972,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$50,000 - $74,999",Liberal,,Republican,,Male,,White or Caucasian,,6464b45cf8e8a0f06fe011b9,6
8/11/2023 13:19,8/11/2023 13:27,IP Address,70.237.12.110,100,452,TRUE,8/11/2023 13:27,R_2dL4Kh1A9Ehx1kb,,,,,39.7168,-84.1575,anonymous,EN,62c9c0f4d7ea4a24b86d445d,Your Current Electricity Provider,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Agree,Somewhat agree,Strongly agree,66,No,No,No,No,45439,1996,Some college but no degree,"Less than $25,000",Liberal,,Democrat,,Male,,White or Caucasian,,62c9c0f4d7ea4a24b86d445d,2
8/11/2023 13:23,8/11/2023 13:27,IP Address,104.34.34.174,100,276,TRUE,8/11/2023 13:27,R_3HNtfhScNrd0Hnf,,,,,33.8625,-117.586,anonymous,EN,5c1c74700036a80001193c24,Your Current Electricity Provider,TRUE,,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,200,No,Yes,No,Yes,92882,,Associates or technical degree,"$50,000 - $74,999",Very Liberal,,Another party (please specify),Socialist,Female,,"White or Caucasian,Asian",,5c1c74700036a80001193c24,1
8/11/2023 13:21,8/11/2023 13:29,IP Address,71.176.222.122,100,491,TRUE,8/11/2023 13:29,R_1onczUxRSjsYwwk,,,,,37.4612,-77.395,anonymous,EN,5d18277db3e698001aea8f43,Your Current Electricity Provider,TRUE,,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting,Financing",Agree,Somewhat agree,Somewhat disagree,Somewhat agree,Agree,Don't know,Strongly agree,Don't know,Agree,Agree,Somewhat agree,Somewhat disagree,Disagree,Agree,Agree,Disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,180,No,Yes,No,Yes,23059,1990,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.","$150,000 or more",Moderate or Middle of the Road,,Democrat,,Male,,Asian,,5d18277db3e698001aea8f43,4
8/11/2023 13:24,8/11/2023 13:30,IP Address,73.80.32.158,100,340,TRUE,8/11/2023 13:30,R_2BfwJZRGmoLd33U,,,,,39.3762,-75.1617,anonymous,EN,64a2f68799cfe91aa4f9da77,Federal Government,,TRUE,,"Solar,Wind,Biomass,Hydropower","Installation,Maintenance,Troubleshooting",Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Don't know,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,200,No,Yes,No,Yes,8302,1996,High school diploma or GED,"Less than $25,000",Liberal,,Democrat,,Female,,White or Caucasian,,64a2f68799cfe91aa4f9da77,5
8/11/2023 13:24,8/11/2023 13:30,IP Address,47.14.128.62,100,413,TRUE,8/11/2023 13:30,R_pEQelq0bGXG6jWp,,,,,42.1753,-71.6017,anonymous,EN,5cab7cc86d3a6e001519d9e9,,,,,,"Installation,Maintenance,Troubleshooting,Financing",Somewhat disagree,Strongly disagree,Disagree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Don't know,Disagree,Somewhat disagree,Strongly agree,Disagree,Disagree,Don't know,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,260,No,No,No,Yes,1534,1988,High school diploma or GED,"$50,000 - $74,999",Very Liberal,,Independent,,Male,,White or Caucasian,,5cab7cc86d3a6e001519d9e9,8
8/11/2023 13:19,8/11/2023 13:31,IP Address,172.59.33.234,100,696,TRUE,8/11/2023 13:31,R_3k4IO0svDe6V7LB,,,,,39.9508,-82.9329,anonymous,EN,5b7dec2d9fcd3c000119032a,New Electricity Provider,,,,Solar,"Installation,Maintenance,Troubleshooting,Financing",Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,999,No,No,No,No,43140,1994,Some college but no degree,"$25,000 - $49,999",Very Liberal,,Democrat,,Male,,White or Caucasian,,5b7dec2d9fcd3c000119032a,7
